business_id,business_name,business_address,business_city,business_state,business_postal_code,business_latitude,business_longitude,business_location,inspection_id,inspection_date,inspection_result,inspection_type,violation_id,violation_description,violation_critical
22729,MANNY'S PIZZA & SUB SHOP,10592 METROPOLITAN AVE. STE.A,KENSINGTON,MD,20895,39.0291,-77.0749,"(39.0291, -77.0749)",22729_2016-06-29,06/29/2016 12:00:00 AM,PASS,routine,,,
27874,ASIA NINE,254 CROWN PARK AVE,GAITHERSBURG,MD,20878,39.1141,-77.2045,"(39.1141, -77.2045)",27874_2015-04-10,04/10/2015 12:00:00 AM,PASS,routine,27874_2015-04-10_TransFatBan,Standard not met: Trans Fat Ban,false
29007,VONIKS JUICE,202 ELLINGTON BLVD,GAITHERSBURG,MD,20878,39.1146,-77.2048,"(39.1146, -77.2048)",29007_2015-12-02,12/02/2015 12:00:00 AM,PASS,followup,,,
28311,CHIPOTLE MEXICAN GRILL #2388,7101 DEMOCRACY BLVD,BETHESDA,MD,20814,39.0221,-77.1471,"(39.0221, -77.1471)",28311_2015-04-17,04/17/2015 12:00:00 AM,PASS,routine,28311_2015-04-17_ColdHoldingTemperature(C),Standard not met: Cold Holding Temperature (C),true
27874,ASIA NINE,254 CROWN PARK AVE,GAITHERSBURG,MD,20878,39.1141,-77.2045,"(39.1141, -77.2045)",27874_2015-04-10,04/10/2015 12:00:00 AM,PASS,routine,27874_2015-04-10_RodentandInsects,Standard not met: Rodent and Insects,false
27468,WEGMANS,20600 SENECA MEADOWS PKWY,GERMANTOWN,MD,20876,39.1962,-77.2588,"(39.1962, -77.2588)",27468_2016-01-06,01/06/2016 12:00:00 AM,PASS,routine,,,
27468,WEGMANS,20600 SENECA MEADOWS PKWY,GERMANTOWN,MD,20876,39.1962,-77.2588,"(39.1962, -77.2588)",27468_2016-01-06,01/06/2016 12:00:00 AM,PASS,routine,,,
29277,TARA THAI,7101 DEMOCRACY BLVD,BETHESDA,MD,20817,39.0258,-77.1476,"(39.0258, -77.1476)",29277_2016-11-22,11/22/2016 12:00:00 AM,PASS,routine,,,
1800,OLD ANGLER'S INN,10801 MAC ARTHUR BLVD.,POTOMAC,MD,20854,38.9819,-77.2263,"(38.9819, -77.2263)",1800_2016-06-29,06/29/2016 12:00:00 AM,PASS,routine,,,
26903,SMASHBURGER,200 ELLINGTON BLVD,GAITHERSBURG,MD,20878,39.1147,-77.2047,"(39.1147, -77.2047)",26903_2015-03-30,03/30/2015 12:00:00 AM,PASS,routine,,,
27660,STARBUCKS COFFEE #19878,307 COPLEY PLACE,GAITHERSBURG,MD,20878,39.1151,-77.2069,"(39.1151, -77.2069)",27660_2016-03-01,03/01/2016 12:00:00 AM,PASS,routine,,,
29303,TED'S MONTANA GRILL,105 ELLINGTON BLVD,GAITHERSBURG,MD,20878,39.1156,-77.2044,"(39.1156, -77.2044)",29303_2015-09-25,09/25/2015 12:00:00 AM,PASS,initial,,,
19042,"PEPINO'S KITCHEN, LLC",15721 COLUMBIA PIKE,BURTONSVILLE,MD,20866,39.1137,-76.9311,"(39.1137, -76.9311)",19042_2017-01-20,01/20/2017 12:00:00 AM,PASS,,,,
27874,ASIA NINE,254 CROWN PARK AVE,GAITHERSBURG,MD,20878,39.1141,-77.2045,"(39.1141, -77.2045)",27874_2015-09-09,09/09/2015 12:00:00 AM,PASS,routine,27874_2015-09-09_ColdHoldingTemperature(C),Standard not met: Cold Holding Temperature (C),true
28311,CHIPOTLE MEXICAN GRILL #2388,7101 DEMOCRACY BLVD,BETHESDA,MD,20814,39.0221,-77.1471,"(39.0221, -77.1471)",28311_2016-06-24,06/24/2016 12:00:00 AM,PASS,routine,,,
1607,MCDONALD'S #6502,12130 DARNESTOWN RD.,GAITHERSBURG,MD,20878,39.1173,-77.2518,"(39.1173, -77.2518)",1607_2015-09-04,09/04/2015 12:00:00 AM,PASS,complaint,,,
11286,BYRON HOUSE-DOM,9210 KENTSDALE DR.,POTOMAC,MD,20854,39.0088,-77.1711,"(39.0088, -77.1711)",11286_2015-10-22,10/22/2015 12:00:00 AM,PASS,routine,11286_2015-10-22_RodentandInsects,Standard not met: Rodent and Insects,false
11714,LA BAMBA,8241 GEORGIA AVE.,SILVER SPRING,MD,20910,38.9928,-77.026,"(38.9928, -77.026)",11714_2017-01-19,01/19/2017 12:00:00 AM,PASS,routine,11714_2017-01-19_ColdHoldingTemperature(C),Standard not met: Cold Holding Temperature (C),true
17241,BOWLMOR BETHESDA,5353 WESTBARD AVE.,BETHESDA,MD,20816,38.9632,-77.106,"(38.9632, -77.106)",17241_2015-10-02,10/02/2015 12:00:00 AM,PASS,routine,,,
26583,A C MOORE,12013 ROCKVILLE PK,ROCKVILLE,MD,20852,39.0551,-77.1136,"(39.0551, -77.1136)",26583_2016-01-15,01/15/2016 12:00:00 AM,PASS,routine,,,
134,ASBURY METHODIST VILLAGE-NH,417 RUSSELL AVE,GAITHERSBURG,MD,20877,39.1503,-77.2009,"(39.1503, -77.2009)",134_2017-01-19,01/19/2017 12:00:00 AM,PASS,routine,,,
1009,GENERAL NUTRITION CENTER #5547,251 KENTLANDS BLVD.,GAITHERSBURG,MD,20878,39.1246,-77.2393,"(39.1246, -77.2393)",1009_2016-11-21,11/21/2016 12:00:00 AM,PASS,routine,,,
28389,TED'S BULLETIN,220 ELLINGTON BLVD,GAITHERSBURG,MD,20878,39.1143,-77.2054,"(39.1143, -77.2054)",28389_2015-08-19,08/19/2015 12:00:00 AM,PASS,routine,28389_2015-08-19_CoolingTimeandTemperature(C),Standard not met: Cooling Time and Temperature (C),true
27857,CHOP'T CREATIVE SALAD CO,238 CROWN PARK AVE,GAITHERSBURG,MD,20878,39.1126,-77.2027,"(39.1126, -77.2027)",27857_2015-03-19,03/19/2015 12:00:00 AM,PASS,routine,27857_2015-03-19_HotHoldingTemperature(C),Standard not met: Hot Holding Temperature (C),true
27983,YOGIBERRY,230 CROWN PARK AVE,GAITHERSBURG,MD,20878,39.1144,-77.2048,"(39.1144, -77.2048)",27983_2015-04-10,04/10/2015 12:00:00 AM,PASS,routine,27983_2015-04-10_ColdHoldingTemperature(C),Standard not met: Cold Holding Temperature (C),true
22589,MAIN STREET BEER AND WINE,300 MAIN STREET,GAITHERSBURG,MD,20878,39.122,-77.2385,"(39.122, -77.2385)",22589_2016-07-03,07/03/2016 12:00:00 AM,PASS,routine,,,
27823,AFC SUSHI @ HARRIS TEETER #384,323 COPLEY PLACE,GAITHERSBURG,MD,20878,39.1149,-77.2077,"(39.1149, -77.2077)",27823_2015-05-05,05/05/2015 12:00:00 AM,PASS,routine,,,
17977,7-ELEVEN #22921,8101 FENTON ST,SILVER SPRING,MD,20910,38.9905,-77.0236,"(38.9905, -77.0236)",17977_2016-04-26,04/26/2016 12:00:00 AM,PASS,routine,17977_2016-04-26_HotHoldingTemperature(C),Standard not met: Hot Holding Temperature (C),true
18780,MARKET ON THE BOULEVARD,7945 MAC ARTHUR BLVD.,CABIN JOHN,MD,20818,38.9752,-77.1626,"(38.9752, -77.1626)",18780_2017-01-19,01/19/2017 12:00:00 AM,PASS,routine,,,
20675,BAJA FRESH MEXICAN GRILL #40,1607 ROCKVILLE PIKE,ROCKVILLE,MD,20852,39.0632,-77.1269,"(39.0632, -77.1269)",20675_2016-04-26,04/26/2016 12:00:00 AM,PASS,complaint,,,
2352,STARBUCKS COFFEE #00705,10100 RIVER RD.,POTOMAC,MD,20854,39.0167,-77.208,"(39.0167, -77.208)",2352_2017-01-18,01/18/2017 12:00:00 AM,PASS,initial,,,
183,BAGEL CITY,12119 ROCKVILLE PK.,ROCKVILLE,MD,20852,39.0574,-77.1184,"(39.0574, -77.1184)",183_2016-04-25,04/25/2016 12:00:00 AM,PASS,routine,,,
27660,STARBUCKS COFFEE #19878,307 COPLEY PLACE,GAITHERSBURG,MD,20878,39.1151,-77.2069,"(39.1151, -77.2069)",27660_2016-01-04,01/04/2016 12:00:00 AM,PASS,followup,,,
28311,CHIPOTLE MEXICAN GRILL #2388,7101 DEMOCRACY BLVD,BETHESDA,MD,20814,39.0221,-77.1471,"(39.0221, -77.1471)",28311_2016-02-19,02/19/2016 12:00:00 AM,PASS,routine,28311_2016-02-19_ProperHandWashing(C),Standard not met: Proper Hand Washing (C),true
11207,AGRODOLCE,21030-J FREDERICK RD.,GERMANTOWN,MD,20874,39.2013,-77.2471,"(39.2013, -77.2471)",11207_2016-09-16,09/16/2016 12:00:00 AM,PASS,routine,,,
2050,RAPHAEL HOUSE,1515 DUNSTER RD.,ROCKVILLE,MD,20854,39.0618,-77.1738,"(39.0618, -77.1738)",2050_2016-07-01,07/01/2016 12:00:00 AM,PASS,routine,,,
1035,GERMAN SCHOOL,8617 CHATEAU DR.,POTOMAC,MD,20854,39.011,-77.1778,"(39.011, -77.1778)",1035_2015-10-21,10/21/2015 12:00:00 AM,PASS,routine,,,
27838,HARRIS TEETER #384,323 COPLEY PLACE,GAITHERSBURG,MD,20878,39.1149,-77.2077,"(39.1149, -77.2077)",27838_2015-12-17,12/17/2015 12:00:00 AM,PASS,routine,27838_2015-12-17_RodentandInsects,Standard not met: Rodent and Insects,false
17689,CHEEBURGER CHEEBURGER,14921 SHADY GROVE RD.,ROCKVILLE,MD,20850,39.0967,-77.1932,"(39.0967, -77.1932)",17689_2016-11-21,11/21/2016 12:00:00 AM,PASS,followup,,,
23526,RUBY THAI KITCHEN,11160 VEIRS MILL RD.,WHEATON,MD,20902,39.037,-77.0539,"(39.037, -77.0539)",23526_2016-03-09,03/09/2016 12:00:00 AM,PASS,followup,23526_2016-03-09_RodentandInsects,Standard not met: Rodent and Insects,false
22522,SUBWAY #51725,12601 WISTERIA DR.,GERMANTOWN,MD,20874,39.1709,-77.2626,"(39.1709, -77.2626)",22522_2016-11-22,11/22/2016 12:00:00 AM,PASS,routine,,,
29179,NANDO'S PERI PERI,11160 VEIRS MILL RD,SILVER SPRING,MD,20902,39.037,-77.0539,"(39.037, -77.0539)",29179_2015-12-08,12/08/2015 12:00:00 AM,PASS,initial,,,
27736,COASTAL FLATS,135 CROWN PARK AVE,GAITHERSBURG,MD,20878,39.1144,-77.206,"(39.1144, -77.206)",27736_2015-04-21,04/21/2015 12:00:00 AM,PASS,routine,,,
28085,RUTH CHRIS STEAK HOUSE,106 CROWN PARK AVE,GAITHERSBURG,MD,20879,39.1151,-77.2063,"(39.1151, -77.2063)",28085_2016-01-07,01/07/2016 12:00:00 AM,PASS,routine,,,
27536,PANERA BREAD #3777,20680 SENECA MEADOWS PKWY,GERMANTOWN,MD,20876,39.2003,-77.255,"(39.2003, -77.255)",27536_2016-11-22,11/22/2016 12:00:00 AM,PASS,complaint,27536_2016-11-22_ColdHoldingTemperature(C),Standard not met: Cold Holding Temperature (C),true
27857,CHOP'T CREATIVE SALAD CO,238 CROWN PARK AVE,GAITHERSBURG,MD,20878,39.1126,-77.2027,"(39.1126, -77.2027)",27857_2016-04-11,04/11/2016 12:00:00 AM,PASS,routine,,,
413,CALIFORNIA PIZZA KITCHEN,7101 DEMOCRACY BLVD.,BETHESDA,MD,20817,39.0233,-77.1486,"(39.0233, -77.1486)",413_2016-11-22,11/22/2016 12:00:00 AM,PASS,complaint,,,
23946,BEN YEHUDA CAFE AND PIZZERIA,1370 LAMBERTON DR,SILVER SPRING,MD,20902,39.04,-77.031,"(39.04, -77.031)",23946_2016-03-31,03/31/2016 12:00:00 AM,PASS,routine,,,
19508,ROCKVILLE SERVICE CENTER,1900 ROCKVILLE PIKE,ROCKVILLE,MD,20852,39.0593,-77.1212,"(39.0593, -77.1212)",19508_2016-04-25,04/25/2016 12:00:00 AM,PASS,routine,,,
1694,MONTGOMERY KNOLLS ELEMENTARY,807 DALEVIEW DR.,SILVER SPRING,MD,20901,39.0065,-76.9941,"(39.0065, -76.9941)",1694_2016-04-25,04/25/2016 12:00:00 AM,PASS,routine,,,
27838,HARRIS TEETER #384,323 COPLEY PLACE,GAITHERSBURG,MD,20878,39.1149,-77.2077,"(39.1149, -77.2077)",27838_2015-12-17,12/17/2015 12:00:00 AM,PASS,routine,27838_2015-12-17_No-SmokingSignPosted,Standard not met: No-Smoking Sign Posted,false
29983,HALLIE WELLS MIDDLE SCHOOL,11701 LITTLE SENECA PKWY,CLARKSBURG,MD,20871,39.2324,-77.2393,"(39.2324, -77.2393)",29983_2016-08-15,08/15/2016 12:00:00 AM,PASS,initial,,,
350,BROADWAY PIZZA,7965 TUCKERMAN LN.,ROCKVILLE,MD,20854,39.0401,-77.1576,"(39.0401, -77.1576)",350_2017-01-18,01/18/2017 12:00:00 AM,PASS,routine,350_2017-01-18_ColdHoldingTemperature(C),Standard not met: Cold Holding Temperature (C),true
20540,PUPUSERIA EL COMALITO,1167-C UNIVERSITY BLVD,TAKOMA PARK,MD,20783,38.9887,-76.9894,"(38.9887, -76.9894)",20540_2015-03-04,03/04/2015 12:00:00 AM,PASS,routine,20540_2015-03-04_ColdHoldingTemperature(C),Standard not met: Cold Holding Temperature (C),true
11248,EXXON TIGER MART,13400 OLD COLUMBIA PK.,SILVER SPRING,MD,20904,39.0767,-76.9578,"(39.0767, -76.9578)",11248_2016-03-08,03/08/2016 12:00:00 AM,PASS,routine,,,
19016,RAINBOW FELLOWSHIP ADULT DAY CARE,18901 WARING STATION RD,GERMANTOWN,MD,20874,39.1671,-77.2449,"(39.1671, -77.2449)",19016_2016-08-04,08/04/2016 12:00:00 AM,PASS,complaint,19016_2016-08-04_ProperHandWashing(C),Standard not met: Proper Hand Washing (C),true
27983,YOGIBERRY,230 CROWN PARK AVE,GAITHERSBURG,MD,20878,39.1144,-77.2048,"(39.1144, -77.2048)",27983_2016-04-19,04/19/2016 12:00:00 AM,PASS,routine,,,
23526,RUBY THAI KITCHEN,11160 VEIRS MILL RD.,WHEATON,MD,20902,39.037,-77.0539,"(39.037, -77.0539)",23526_2016-02-26,02/26/2016 12:00:00 AM,PASS,routine,23526_2016-02-26_HotHoldingTemperature(C),Standard not met: Hot Holding Temperature (C),true
20232,AFC SUSHI @ HARRIS TEETER #328,11845 OLD GEORGETOWN RD,ROCKVILLE,MD,20852,39.0494,-77.1093,"(39.0494, -77.1093)",20232_2016-09-16,09/16/2016 12:00:00 AM,PASS,routine,,,
17740,BOB'S SHANGHAI 66,305 N. WASHINGTON ST.,ROCKVILLE,MD,20850,39.089,-77.153,"(39.089, -77.153)",17740_2015-08-01,08/01/2015 12:00:00 AM,PASS,routine,17740_2015-08-01_ColdHoldingTemperature(C),Standard not met: Cold Holding Temperature (C),true
857,EL GOLFO RESTAURANT,8739 FLOWER AVE.,SILVER SPRING,MD,20901,38.9994,-77.0036,"(38.9994, -77.0036)",857_2016-09-16,09/16/2016 12:00:00 AM,PASS,routine,,,
234,BELLS MILL ELEMENTARY,8225 BELLS MILL RD.,POTOMAC,MD,20854,39.0321,-77.1688,"(39.0321, -77.1688)",234_2015-05-11,05/11/2015 12:00:00 AM,PASS,routine,,,
2291,SNIDERS SUPERMARKET,1936 SEMINARY RD.,SILVER SPRING,MD,20910,39.0092,-77.0417,"(39.0092, -77.0417)",2291_2015-10-07,10/07/2015 12:00:00 AM,PASS,routine,,,
28572,ARIRANG KOREAN RESTAURANT,1314 EAST GUDE DR,ROCKVILLE,MD,20850,39.0972,-77.1349,"(39.0972, -77.1349)",28572_2016-02-11,02/11/2016 12:00:00 AM,PASS,routine,,,
29220,JASON'S SUB SHOP,916 EAST WEST HWY,TAKOMA PARK,MD,20912,38.9756,-76.9932,"(38.9756, -76.9932)",29220_2016-09-16,09/16/2016 12:00:00 AM,FAIL,routine,29220_2016-09-16_FoodProtectedfromContamination(C),Standard not met: Food Protected from Contamination (C),true
19148,GRILL KABOB,7101 DEMOCRACY BLVD.,BETHESDA,MD,20817,39.0233,-77.1486,"(39.0233, -77.1486)",19148_2016-11-22,11/22/2016 12:00:00 AM,PASS,complaint,,,
28455,ARBOL DEL PAN,8545 PINEY BRANCH RD,SILVER SPRING,MD,20901,38.998,-77.001,"(38.998, -77.001)",28455_2015-11-10,11/10/2015 12:00:00 AM,PASS,routine,,,
18031,7-ELEVEN #11590,10594 METROPOLITAN AVE.,KENSINGTON,MD,20895,39.0292,-77.0749,"(39.0292, -77.0749)",18031_2016-06-29,06/29/2016 12:00:00 AM,PASS,routine,,,
1918,PINEY BRANCH ELEMENTARY,7510 MAPLE AVE.,TAKOMA PARK,MD,20912,38.9822,-77.0095,"(38.9822, -77.0095)",1918_2015-10-21,10/21/2015 12:00:00 AM,PASS,routine,,,
19389,HARRIS TEETER #328,11845 OLD GEORGETOWN RD.,BETHESDA,MD,20852,39.0494,-77.1093,"(39.0494, -77.1093)",19389_2016-09-16,09/16/2016 12:00:00 AM,PASS,routine,19389_2016-09-16_ColdHoldingTemperature(C),Standard not met: Cold Holding Temperature (C),true
26765,BAJA FRESH,19810 CENTURY BLVD,GERMANTOWN,MD,20871,39.1805,-77.268,"(39.1805, -77.268)",26765_2017-01-19,01/19/2017 12:00:00 AM,PASS,routine,,,
2303,SPARE ROOM,11207 NEW HAMPSHIRE AVE.,SILVER SPRING,MD,20904,39.0407,-76.9898,"(39.0407, -76.9898)",2303_2016-03-09,03/09/2016 12:00:00 AM,PASS,routine,,,
423,CAMERON'S SEAFOOD MARKET,875 HUNGERFORD DR.,ROCKVILLE,MD,20850,39.0957,-77.1529,"(39.0957, -77.1529)",423_2017-01-17,01/17/2017 12:00:00 AM,PASS,routine,423_2017-01-17_ColdHoldingTemperature(C),Standard not met: Cold Holding Temperature (C),true
17963,BENIHANA,7935 WISCONSIN AVE.,BETHESDA,MD,20814,38.9904,-77.0951,"(38.9904, -77.0951)",17963_2017-01-20,01/20/2017 12:00:00 AM,PASS,routine,,,
27660,STARBUCKS COFFEE #19878,307 COPLEY PLACE,GAITHERSBURG,MD,20878,39.1151,-77.2069,"(39.1151, -77.2069)",27660_2015-03-04,03/04/2015 12:00:00 AM,PASS,routine,,,
23597,OLD TOWNE CAFE,226 E DIAMOND AVE,GAITHERSBURG,MD,20877,39.1423,-77.1935,"(39.1423, -77.1935)",23597_2016-02-17,02/17/2016 12:00:00 AM,PASS,routine,,,
24254,CORNED BEEF KING,18000 GEORGIA AVE,OLNEY,MD,20832,39.1511,-77.0673,"(39.1511, -77.0673)",24254_2015-08-03,08/03/2015 12:00:00 AM,PASS,routine,24254_2015-08-03_RodentandInsects,Standard not met: Rodent and Insects,false
17355,CHINA GARDEN HOUSE,178 ROLLINS AVE.,ROCKVILLE,MD,20852,39.0583,-77.1259,"(39.0583, -77.1259)",17355_2016-01-29,01/29/2016 12:00:00 AM,PASS,routine,,,
28513,RANDOLPH BEER AND WINE,5408 RANDOLPH RD,ROCKVILLE,MD,20852,39.0531,-77.1078,"(39.0531, -77.1078)",28513_2016-06-30,06/30/2016 12:00:00 AM,PASS,routine,,,
22620,JAVA WORKS,12410 MILESTONE DR.,GERMANTOWN,MD,20876,39.2004,-77.263,"(39.2004, -77.263)",22620_2016-06-30,06/30/2016 12:00:00 AM,PASS,followup,,,
19016,RAINBOW FELLOWSHIP ADULT DAY CARE,18901 WARING STATION RD,GERMANTOWN,MD,20874,39.1671,-77.2449,"(39.1671, -77.2449)",19016_2016-08-04,08/04/2016 12:00:00 AM,PASS,complaint,19016_2016-08-04_RodentandInsects,Standard not met: Rodent and Insects,false
23108,VIGNOLA'S CATERING,11612 BOILING BROOK PKWY,ROCKVILLE,MD,20852,39.047,-77.0996,"(39.047, -77.0996)",23108_2016-06-30,06/30/2016 12:00:00 AM,PASS,routine,,,
28028,&PIZZA,258 CROWN PARK AVE,GAITHERSBURG,MD,20878,39.114,-77.2044,"(39.114, -77.2044)",28028_2016-04-06,04/06/2016 12:00:00 AM,PASS,routine,,,
30025,SIRIWAN THAI RESTAURANT,12115 DARNESTOWN RD,GAITHERSBURG,MD,20878,39.1182,-77.2506,"(39.1182, -77.2506)",30025_2016-09-14,09/14/2016 12:00:00 AM,PASS,initial,,,
29303,TED'S MONTANA GRILL,105 ELLINGTON BLVD,GAITHERSBURG,MD,20878,39.1156,-77.2044,"(39.1156, -77.2044)",29303_2016-03-31,03/31/2016 12:00:00 AM,PASS,routine,,,
1121,GUAPO'S CANTINA,9811 WASHINGTONIAN BLVD.,GAITHERSBURG,MD,20878,39.1159,-77.198,"(39.1159, -77.198)",1121_2016-09-15,09/15/2016 12:00:00 AM,PASS,routine,1121_2016-09-15_ColdHoldingTemperature(C),Standard not met: Cold Holding Temperature (C),true
29179,NANDO'S PERI PERI,11160 VEIRS MILL RD,SILVER SPRING,MD,20902,39.037,-77.0539,"(39.037, -77.0539)",29179_2015-11-24,11/24/2015 12:00:00 AM,PASS,initial,,,
28552,COLDSTONE CREAMERY,7101 DEMOCRACY BLVD,BETHESDA,MD,20817,39.0221,-77.1471,"(39.0221, -77.1471)",28552_2017-01-17,01/17/2017 12:00:00 AM,PASS,routine,28552_2017-01-17_RodentandInsects,Standard not met: Rodent and Insects,false
2792,YUAN FU VEGETARIAN,798 ROCKVILLE PK.,ROCKVILLE,MD,20852,39.0785,-77.1403,"(39.0785, -77.1403)",2792_2016-04-26,04/26/2016 12:00:00 AM,PASS,complaint,,,
21406,ALDI #42,20904 FREDERICK RD.,GERMANTOWN,MD,20876,39.1986,-77.2473,"(39.1986, -77.2473)",21406_2016-04-27,04/27/2016 12:00:00 AM,PASS,routine,,,
29007,VONIKS JUICE,202 ELLINGTON BLVD,GAITHERSBURG,MD,20878,39.1146,-77.2048,"(39.1146, -77.2048)",29007_2015-11-23,11/23/2015 12:00:00 AM,PASS,initial,,,
28028,&PIZZA,258 CROWN PARK AVE,GAITHERSBURG,MD,20878,39.114,-77.2044,"(39.114, -77.2044)",28028_2015-09-14,09/14/2015 12:00:00 AM,PASS,routine,28028_2015-09-14_RodentandInsects,Standard not met: Rodent and Insects,false
28311,CHIPOTLE MEXICAN GRILL #2388,7101 DEMOCRACY BLVD,BETHESDA,MD,20814,39.0221,-77.1471,"(39.0221, -77.1471)",28311_2016-01-20,01/20/2016 12:00:00 AM,PASS,,,,
26903,SMASHBURGER,200 ELLINGTON BLVD,GAITHERSBURG,MD,20878,39.1147,-77.2047,"(39.1147, -77.2047)",26903_2016-03-15,03/15/2016 12:00:00 AM,PASS,routine,,,
20622,PANERA BREAD #3767,285 KENTLANDS BLVD.,GAITHERSBURG,MD,20878,39.1239,-77.2387,"(39.1239, -77.2387)",20622_2016-11-22,11/22/2016 12:00:00 AM,PASS,routine,,,
21361,MANDARIN RESTAURANT,8411 GEORGIA AVE.,SILVER SPRING,MD,20910,38.9937,-77.0264,"(38.9937, -77.0264)",21361_2016-04-26,04/26/2016 12:00:00 AM,PASS,followup,,,
27838,HARRIS TEETER #384,323 COPLEY PLACE,GAITHERSBURG,MD,20878,39.1149,-77.2077,"(39.1149, -77.2077)",27838_2015-03-18,03/18/2015 12:00:00 AM,PASS,routine,,,
28311,CHIPOTLE MEXICAN GRILL #2388,7101 DEMOCRACY BLVD,BETHESDA,MD,20814,39.0221,-77.1471,"(39.0221, -77.1471)",28311_2016-02-19,02/19/2016 12:00:00 AM,PASS,routine,28311_2016-02-19_RodentandInsects,Standard not met: Rodent and Insects,false
27823,AFC SUSHI @ HARRIS TEETER #384,323 COPLEY PLACE,GAITHERSBURG,MD,20878,39.1149,-77.2077,"(39.1149, -77.2077)",27823_2015-12-11,12/11/2015 12:00:00 AM,PASS,routine,,,
29575,W EXPRESS - WASHINGTONIAN,10003 FIELDS RD,GAITHERSBURG,MD,20878,39.1165,-77.2061,"(39.1165, -77.2061)",29575_2016-02-19,02/19/2016 12:00:00 AM,PASS,initial,,,
27736,COASTAL FLATS,135 CROWN PARK AVE,GAITHERSBURG,MD,20878,39.1144,-77.206,"(39.1144, -77.206)",27736_2016-04-06,04/06/2016 12:00:00 AM,PASS,routine,,,
29007,VONIKS JUICE,202 ELLINGTON BLVD,GAITHERSBURG,MD,20878,39.1146,-77.2048,"(39.1146, -77.2048)",29007_2016-04-19,04/19/2016 12:00:00 AM,PASS,routine,29007_2016-04-19_RodentandInsects,Standard not met: Rodent and Insects,false
27522,LA MADELEINE,242 CROWN PARK AVE,GAITHERSBURG,MD,20878,39.1143,-77.2046,"(39.1143, -77.2046)",27522_2016-04-12,04/12/2016 12:00:00 AM,PASS,routine,,,
26630,FIREHOUSE SUBS,19851 CENTURY BLVD,GERMANTOWN,MD,20874,39.1821,-77.2652,"(39.1821, -77.2652)",26630_2017-01-19,01/19/2017 12:00:00 AM,PASS,routine,,,
26903,SMASHBURGER,200 ELLINGTON BLVD,GAITHERSBURG,MD,20878,39.1147,-77.2047,"(39.1147, -77.2047)",26903_2015-09-10,09/10/2015 12:00:00 AM,PASS,routine,26903_2015-09-10_ColdHoldingTemperature(C),Standard not met: Cold Holding Temperature (C),true
28389,TED'S BULLETIN,220 ELLINGTON BLVD,GAITHERSBURG,MD,20878,39.1143,-77.2054,"(39.1143, -77.2054)",28389_2015-08-19,08/19/2015 12:00:00 AM,PASS,routine,28389_2015-08-19_ColdHoldingTemperature(C),Standard not met: Cold Holding Temperature (C),true
18977,ROSCOE R. NIX ELEM. SCHOOL,1100 CORLISS ST.,SILVER SPRING,MD,20903,39.018,-76.9883,"(39.018, -76.9883)",18977_2016-04-25,04/25/2016 12:00:00 AM,PASS,routine,,,
27660,STARBUCKS COFFEE #19878,307 COPLEY PLACE,GAITHERSBURG,MD,20878,39.1151,-77.2069,"(39.1151, -77.2069)",27660_2015-09-10,09/10/2015 12:00:00 AM,PASS,routine,,,
27983,YOGIBERRY,230 CROWN PARK AVE,GAITHERSBURG,MD,20878,39.1144,-77.2048,"(39.1144, -77.2048)",27983_2015-04-11,04/11/2015 12:00:00 AM,PASS,followup,,,
27736,COASTAL FLATS,135 CROWN PARK AVE,GAITHERSBURG,MD,20878,39.1144,-77.206,"(39.1144, -77.206)",27736_2015-10-16,10/16/2015 12:00:00 AM,PASS,routine,27736_2015-10-16_RodentandInsects,Standard not met: Rodent and Insects,false
19148,GRILL KABOB,7101 DEMOCRACY BLVD.,BETHESDA,MD,20817,39.0233,-77.1486,"(39.0233, -77.1486)",19148_2016-11-22,11/22/2016 12:00:00 AM,PASS,routine,19148_2016-11-22_ProperHandWashing(C),Standard not met: Proper Hand Washing (C),true
26771,MIELE BAKERY,9613-C MEDICAL CENTER DR,ROCKVILLE,MD,20850,39.1022,-77.1967,"(39.1022, -77.1967)",26771_2016-09-14,09/14/2016 12:00:00 AM,PASS,routine,26771_2016-09-14_ProperHandWashing(C),Standard not met: Proper Hand Washing (C),true
2532,TOURNAMENT PLAYERS CLUB AT AVENEL,10000 OAKLYN DR.,POTOMAC,MD,20854,38.9928,-77.1993,"(38.9928, -77.1993)",2532_2016-06-29,06/29/2016 12:00:00 AM,PASS,routine,,,
29899,COVENANT LIFE CHURCH,7501 MUNCASTER MILL RD,GAITHERSBURG,MD,20877,39.1534,-77.1503,"(39.1534, -77.1503)",29899_2016-08-24,08/24/2016 12:00:00 AM,PASS,initial,,,
29220,JASON'S SUB SHOP,916 EAST WEST HWY,TAKOMA PARK,MD,20912,38.9756,-76.9932,"(38.9756, -76.9932)",29220_2016-09-16,09/16/2016 12:00:00 AM,FAIL,routine,29220_2016-09-16_RodentandInsects,Standard not met: Rodent and Insects,false
1053,GIANT FOOD #0169,13060 MIDDLEBROOK RD.,GERMANTOWN,MD,20874,39.182,-77.2702,"(39.182, -77.2702)",1053_2016-11-22,11/22/2016 12:00:00 AM,PASS,routine,1053_2016-11-22_RodentandInsects,Standard not met: Rodent and Insects,false
273,BEVERLY FARMS ELEMENTARY,8501 POSTOAK RD.,POTOMAC,MD,20854,39.0521,-77.1763,"(39.0521, -77.1763)",273_2015-04-28,04/28/2015 12:00:00 AM,PASS,routine,,,
